learner_id,intervention_id,intervention_number,timestamp,intervention_type,completed,mastery_before,mastery_after,improvement,retained_mastery,retention_rate,retention_success,data_source
learner_0178,intervention_0178_02,2,2026-01-04T09:00:00,targeted_practice,True,0.2859,0.3612,0.0753,0.3533,0.8941,True,[SANDBOX DATA]
learner_0178,intervention_0178_03,3,2026-01-09T09:00:00,worked_example,True,0.3612,0.458,0.0968,0.4451,0.8665,True,[SANDBOX DATA]
learner_0179,intervention_0179_01,1,2026-01-01T09:00:00,targeted_practice,True,0.7342,0.791,0.0568,0.784,0.8774,True,[SANDBOX DATA]
learner_0179,intervention_0179_02,2,2026-01-08T09:00:00,video_lesson,True,0.791,0.8179,0.0269,0.8146,0.8781,True,[SANDBOX DATA]
learner_0179,intervention_0179_03,3,2026-01-15T09:00:00,targeted_practice,True,0.8179,0.8466,0.0287,0.8401,0.7713,True,[SANDBOX DATA]
learner_0179,intervention_0179_04,4,2026-01-18T09:00:00,video_lesson,False,0.8466,0.8594,0.0128,0.8558,0.7169,True,[SANDBOX DATA]
learner_0180,intervention_0180_01,1,2026-01-01T09:00:00,video_lesson,True,0.5085,0.5846,0.076,0.5646,0.7381,True,[SANDBOX DATA]
learner_0180,intervention_0180_02,2,2026-01-07T09:00:00,video_lesson,True,0.5846,0.6253,0.0407,0.6178,0.816,True,[SANDBOX DATA]
learner_0180,intervention_0180_03,3,2026-01-11T09:00:00,video_lesson,True,0.6253,0.6702,0.0449,0.6607,0.7899,True,[SANDBOX DATA]
learner_0180,intervention_0180_04,4,2026-01-13T09:00:00,peer_discussion,True,0.6702,0.6994,0.0292,0.69,0.678,False,[SANDBOX DATA]
learner_0181,intervention_0181_01,1,2026-01-01T09:00:00,targeted_practice,True,0.7825,0.8229,0.0404,0.8103,0.6882,False,[SANDBOX DATA]
learner_0181,intervention_0181_02,2,2026-01-06T09:00:00,targeted_practice,True,0.8229,0.851,0.0281,0.8474,0.8716,True,[SANDBOX DATA]
learner_0181,intervention_0181_03,3,2026-01-09T09:00:00,video_lesson,True,0.851,0.8659,0.0149,0.861,0.6718,False,[SANDBOX DATA]
learner_0182,intervention_0182_01,1,2026-01-01T09:00:00,worked_example,True,0.5506,0.6056,0.055,0.5918,0.7493,True,[SANDBOX DATA]
learner_0182,intervention_0182_02,2,2026-01-07T09:00:00,adaptive_quiz,True,0.6056,0.6776,0.072,0.6649,0.8237,True,[SANDBOX DATA]
learner_0182,intervention_0182_03,3,2026-01-14T09:00:00,adaptive_quiz,True,0.6776,0.7248,0.0472,0.719,0.8781,True,[SANDBOX DATA]
learner_0182,intervention_0182_04,4,2026-01-20T09:00:00,adaptive_quiz,True,0.7248,0.7597,0.0349,0.7529,0.8063,True,[SANDBOX DATA]
learner_0183,intervention_0183_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.3323,0.448,0.1157,0.4263,0.8128,True,[SANDBOX DATA]
learner_0183,intervention_0183_02,2,2026-01-06T09:00:00,adaptive_quiz,False,0.448,0.448,0.0,0.448,0.8208,True,[SANDBOX DATA]
learner_0183,intervention_0183_03,3,2026-01-13T09:00:00,targeted_practice,False,0.448,0.4587,0.0108,0.4568,0.8215,True,[SANDBOX DATA]
learner_0183,intervention_0183_04,4,2026-01-20T09:00:00,peer_discussion,True,0.4587,0.5206,0.0619,0.5126,0.8699,True,[SANDBOX DATA]
learner_0183,intervention_0183_05,5,2026-01-22T09:00:00,adaptive_quiz,True,0.5206,0.6068,0.0862,0.5851,0.7474,True,[SANDBOX DATA]
learner_0184,intervention_0184_01,1,2026-01-01T09:00:00,video_lesson,True,0.4824,0.5213,0.0389,0.5143,0.8208,True,[SANDBOX DATA]
learner_0184,intervention_0184_02,2,2026-01-06T09:00:00,worked_example,True,0.5213,0.5901,0.0689,0.5804,0.859,True,[SANDBOX DATA]
learner_0184,intervention_0184_03,3,2026-01-08T09:00:00,adaptive_quiz,True,0.5901,0.6228,0.0327,0.6134,0.7111,True,[SANDBOX DATA]
learner_0185,intervention_0185_01,1,2026-01-01T09:00:00,targeted_practice,True,0.3125,0.4348,0.1224,0.4142,0.8309,True,[SANDBOX DATA]
learner_0185,intervention_0185_02,2,2026-01-06T09:00:00,adaptive_quiz,False,0.4348,0.4489,0.014,0.4419,0.5045,False,[SANDBOX DATA]
learner_0185,intervention_0185_03,3,2026-01-10T09:00:00,peer_discussion,True,0.4489,0.5189,0.07,0.5103,0.8775,True,[SANDBOX DATA]
learner_0185,intervention_0185_04,4,2026-01-16T09:00:00,peer_discussion,False,0.5189,0.5189,0.0,0.5189,0.8039,True,[SANDBOX DATA]
learner_0186,intervention_0186_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.4539,0.5123,0.0583,0.4983,0.7607,True,[SANDBOX DATA]
learner_0186,intervention_0186_02,2,2026-01-03T09:00:00,video_lesson,True,0.5123,0.5634,0.0512,0.5535,0.8057,True,[SANDBOX DATA]
learner_0186,intervention_0186_03,3,2026-01-05T09:00:00,worked_example,True,0.5634,0.6211,0.0577,0.6129,0.8576,True,[SANDBOX DATA]
learner_0187,intervention_0187_01,1,2026-01-01T09:00:00,worked_example,True,0.5138,0.5879,0.0741,0.5773,0.8564,True,[SANDBOX DATA]
learner_0187,intervention_0187_02,2,2026-01-05T09:00:00,peer_discussion,True,0.5879,0.6349,0.0469,0.6299,0.8948,True,[SANDBOX DATA]
learner_0187,intervention_0187_03,3,2026-01-12T09:00:00,worked_example,True,0.6349,0.7002,0.0653,0.6896,0.8383,True,[SANDBOX DATA]
learner_0187,intervention_0187_04,4,2026-01-18T09:00:00,worked_example,True,0.7002,0.7442,0.044,0.7337,0.7611,True,[SANDBOX DATA]
learner_0188,intervention_0188_01,1,2026-01-01T09:00:00,peer_discussion,True,0.7653,0.796,0.0307,0.7888,0.7662,True,[SANDBOX DATA]
learner_0188,intervention_0188_02,2,2026-01-04T09:00:00,video_lesson,True,0.796,0.815,0.019,0.809,0.6833,False,[SANDBOX DATA]
learner_0188,intervention_0188_03,3,2026-01-09T09:00:00,worked_example,True,0.815,0.839,0.024,0.8315,0.6867,False,[SANDBOX DATA]
learner_0189,intervention_0189_01,1,2026-01-01T09:00:00,video_lesson,True,0.3177,0.4041,0.0864,0.387,0.8018,True,[SANDBOX DATA]
learner_0189,intervention_0189_02,2,2026-01-06T09:00:00,peer_discussion,True,0.4041,0.462,0.0579,0.4457,0.7183,True,[SANDBOX DATA]
learner_0189,intervention_0189_03,3,2026-01-11T09:00:00,peer_discussion,True,0.462,0.511,0.049,0.5051,0.8808,True,[SANDBOX DATA]
learner_0190,intervention_0190_01,1,2026-01-01T09:00:00,video_lesson,True,0.3554,0.4395,0.0841,0.4294,0.88,True,[SANDBOX DATA]
learner_0190,intervention_0190_02,2,2026-01-05T09:00:00,targeted_practice,True,0.4395,0.5367,0.0972,0.5234,0.8637,True,[SANDBOX DATA]
learner_0190,intervention_0190_03,3,2026-01-07T09:00:00,video_lesson,False,0.5367,0.5367,0.0,0.5367,0.7052,True,[SANDBOX DATA]
learner_0190,intervention_0190_04,4,2026-01-09T09:00:00,video_lesson,True,0.5367,0.5915,0.0548,0.5735,0.6718,False,[SANDBOX DATA]
learner_0191,intervention_0191_01,1,2026-01-01T09:00:00,video_lesson,True,0.7948,0.8254,0.0306,0.8187,0.7806,True,[SANDBOX DATA]
learner_0191,intervention_0191_02,2,2026-01-07T09:00:00,worked_example,True,0.8254,0.848,0.0226,0.8452,0.8778,True,[SANDBOX DATA]
learner_0191,intervention_0191_03,3,2026-01-14T09:00:00,worked_example,False,0.848,0.8673,0.0193,0.8567,0.4508,False,[SANDBOX DATA]
learner_0191,intervention_0191_04,4,2026-01-16T09:00:00,adaptive_quiz,False,0.8673,0.8766,0.0093,0.873,0.6117,False,[SANDBOX DATA]
learner_0191,intervention_0191_05,5,2026-01-23T09:00:00,peer_discussion,True,0.8766,0.8896,0.0131,0.8883,0.8986,True,[SANDBOX DATA]
learner_0192,intervention_0192_01,1,2026-01-01T09:00:00,peer_discussion,True,0.2737,0.3419,0.0682,0.3267,0.7779,True,[SANDBOX DATA]
learner_0192,intervention_0192_02,2,2026-01-04T09:00:00,worked_example,True,0.3419,0.4262,0.0843,0.4061,0.7614,True,[SANDBOX DATA]
learner_0192,intervention_0192_03,3,2026-01-08T09:00:00,adaptive_quiz,True,0.4262,0.5241,0.0979,0.5041,0.796,True,[SANDBOX DATA]
learner_0192,intervention_0192_04,4,2026-01-10T09:00:00,worked_example,False,0.5241,0.5331,0.009,0.5297,0.6247,False,[SANDBOX DATA]
learner_0192,intervention_0192_05,5,2026-01-13T09:00:00,video_lesson,True,0.5331,0.5933,0.0601,0.5836,0.8385,True,[SANDBOX DATA]
learner_0193,intervention_0193_01,1,2026-01-01T09:00:00,worked_example,True,0.0825,0.2478,0.1652,0.2217,0.8425,True,[SANDBOX DATA]
learner_0193,intervention_0193_02,2,2026-01-07T09:00:00,adaptive_quiz,True,0.2478,0.3393,0.0916,0.3216,0.8064,True,[SANDBOX DATA]
learner_0193,intervention_0193_03,3,2026-01-13T09:00:00,worked_example,True,0.3393,0.4373,0.098,0.4342,0.968,True,[SANDBOX DATA]
learner_0193,intervention_0193_04,4,2026-01-15T09:00:00,video_lesson,True,0.4373,0.498,0.0607,0.4968,0.98,True,[SANDBOX DATA]
learner_0193,intervention_0193_05,5,2026-01-21T09:00:00,targeted_practice,True,0.498,0.5878,0.0898,0.5663,0.7606,True,[SANDBOX DATA]
learner_0194,intervention_0194_01,1,2026-01-01T09:00:00,peer_discussion,False,0.6945,0.6984,0.0039,0.6972,0.6974,False,[SANDBOX DATA]
learner_0194,intervention_0194_02,2,2026-01-05T09:00:00,adaptive_quiz,False,0.6984,0.6984,0.0,0.6984,0.8471,True,[SANDBOX DATA]
learner_0194,intervention_0194_03,3,2026-01-07T09:00:00,worked_example,False,0.6984,0.7147,0.0163,0.7122,0.8497,True,[SANDBOX DATA]
learner_0195,intervention_0195_01,1,2026-01-01T09:00:00,video_lesson,True,0.6758,0.7024,0.0265,0.6984,0.8521,True,[SANDBOX DATA]
learner_0195,intervention_0195_02,2,2026-01-04T09:00:00,worked_example,True,0.7024,0.7332,0.0308,0.7284,0.8437,True,[SANDBOX DATA]
learner_0195,intervention_0195_03,3,2026-01-11T09:00:00,worked_example,True,0.7332,0.773,0.0398,0.7697,0.9189,True,[SANDBOX DATA]
learner_0196,intervention_0196_01,1,2026-01-01T09:00:00,targeted_practice,True,0.4872,0.5493,0.0621,0.5311,0.7069,True,[SANDBOX DATA]
learner_0196,intervention_0196_02,2,2026-01-03T09:00:00,video_lesson,True,0.5493,0.6051,0.0558,0.5879,0.6921,False,[SANDBOX DATA]
learner_0196,intervention_0196_03,3,2026-01-05T09:00:00,adaptive_quiz,False,0.6051,0.6055,0.0005,0.6054,0.6885,False,[SANDBOX DATA]
learner_0196,intervention_0196_04,4,2026-01-11T09:00:00,targeted_practice,True,0.6055,0.6494,0.0439,0.6407,0.8015,True,[SANDBOX DATA]
learner_0196,intervention_0196_05,5,2026-01-17T09:00:00,targeted_practice,True,0.6494,0.6876,0.0382,0.6776,0.7362,True,[SANDBOX DATA]
learner_0197,intervention_0197_01,1,2026-01-01T09:00:00,peer_discussion,True,0.0509,0.1034,0.0524,0.0929,0.8005,True,[SANDBOX DATA]
learner_0197,intervention_0197_02,2,2026-01-05T09:00:00,targeted_practice,True,0.1034,0.2532,0.1498,0.231,0.8516,True,[SANDBOX DATA]
learner_0197,intervention_0197_03,3,2026-01-08T09:00:00,adaptive_quiz,True,0.2532,0.3289,0.0757,0.3193,0.8733,True,[SANDBOX DATA]
learner_0197,intervention_0197_04,4,2026-01-13T09:00:00,video_lesson,True,0.3289,0.4144,0.0855,0.3893,0.7063,True,[SANDBOX DATA]
learner_0198,intervention_0198_01,1,2026-01-01T09:00:00,video_lesson,False,0.1981,0.2141,0.0159,0.2089,0.675,False,[SANDBOX DATA]
learner_0198,intervention_0198_02,2,2026-01-06T09:00:00,worked_example,False,0.2141,0.2251,0.011,0.2232,0.8277,True,[SANDBOX DATA]
learner_0198,intervention_0198_03,3,2026-01-12T09:00:00,peer_discussion,True,0.2251,0.2896,0.0645,0.2816,0.8762,True,[SANDBOX DATA]
learner_0198,intervention_0198_04,4,2026-01-18T09:00:00,adaptive_quiz,True,0.2896,0.4061,0.1165,0.3668,0.6624,False,[SANDBOX DATA]
learner_0198,intervention_0198_05,5,2026-01-23T09:00:00,peer_discussion,True,0.4061,0.4569,0.0508,0.4558,0.98,True,[SANDBOX DATA]
learner_0199,intervention_0199_01,1,2026-01-01T09:00:00,video_lesson,False,0.2275,0.2523,0.0247,0.2418,0.5745,False,[SANDBOX DATA]
learner_0199,intervention_0199_02,2,2026-01-05T09:00:00,worked_example,False,0.2523,0.2824,0.0301,0.2737,0.712,True,[SANDBOX DATA]
learner_0199,intervention_0199_03,3,2026-01-08T09:00:00,adaptive_quiz,True,0.2824,0.3607,0.0783,0.3404,0.7404,True,[SANDBOX DATA]
learner_0199,intervention_0199_04,4,2026-01-14T09:00:00,peer_discussion,True,0.3607,0.4114,0.0507,0.3959,0.6949,False,[SANDBOX DATA]
learner_0200,intervention_0200_01,1,2026-01-01T09:00:00,peer_discussion,True,0.5623,0.6038,0.0416,0.5988,0.8795,True,[SANDBOX DATA]
learner_0200,intervention_0200_02,2,2026-01-08T09:00:00,targeted_practice,True,0.6038,0.664,0.0601,0.6514,0.7914,True,[SANDBOX DATA]
learner_0200,intervention_0200_03,3,2026-01-12T09:00:00,worked_example,True,0.664,0.7052,0.0412,0.694,0.7301,True,[SANDBOX DATA]
