learner_id,interaction_id,item_id,competency_id,timestamp,difficulty,correct,response_time_sec,hint_used,attempt_number,mastery_before,mastery_after,learning_state,data_source
learner_0002,learner_0002_interaction_075,item_0091,Population and housing census methodology,2026-01-10T00:21:00,easy,1,23.07,0,75,1.0,1.0,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_076,item_0166,Population and housing census methodology,2026-01-10T00:27:00,hard,0,48.49,0,76,1.0,0.9989,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_077,item_0116,Population and housing census methodology,2026-01-10T00:33:00,hard,0,22.02,0,77,0.9989,0.9925,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_078,item_0116,Population and housing census methodology,2026-01-10T00:43:00,hard,1,26.53,0,78,0.9925,0.9987,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_079,item_0011,Population and housing census methodology,2026-01-10T00:59:00,medium,1,27.2,0,79,0.9987,0.9895,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_080,item_0073,Population and housing census methodology,2026-01-10T01:14:00,hard,1,46.85,0,80,0.9895,1.0,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_081,item_0017,Population and housing census methodology,2026-01-10T01:23:00,medium,1,26.69,0,81,1.0,1.0,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_082,item_0086,Population and housing census methodology,2026-01-10T01:40:00,medium,1,47.83,0,82,1.0,1.0,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_083,item_0034,Population and housing census methodology,2026-01-10T01:49:00,easy,1,18.96,0,83,1.0,1.0,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_084,item_0172,Population and housing census methodology,2026-01-10T02:00:00,medium,1,30.2,0,84,1.0,0.9943,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_085,item_0088,Population and housing census methodology,2026-01-10T02:08:00,hard,0,31.71,0,85,0.9943,0.9498,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_086,item_0130,Population and housing census methodology,2026-01-10T02:25:00,easy,1,14.0,0,86,0.9498,0.9791,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_087,item_0040,Population and housing census methodology,2026-01-10T02:44:00,easy,1,71.81,0,87,0.9791,0.9859,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_088,item_0012,Population and housing census methodology,2026-01-10T03:03:00,medium,1,20.84,0,88,0.9859,0.9909,mastered,[SANDBOX DATA]
learner_0002,learner_0002_interaction_089,item_0060,Population and housing census methodology,2026-01-10T03:19:00,easy,1,37.59,0,89,0.9909,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_001,item_0129,Population and housing census methodology,2026-01-13T09:00:00,hard,0,27.91,0,1,0.1927,0.1789,struggling,[SANDBOX DATA]
learner_0003,learner_0003_interaction_002,item_0096,Population and housing census methodology,2026-01-13T09:09:00,medium,0,17.39,1,2,0.1789,0.1847,struggling,[SANDBOX DATA]
learner_0003,learner_0003_interaction_003,item_0112,Population and housing census methodology,2026-01-13T09:25:00,medium,1,52.94,0,3,0.1847,0.576,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_004,item_0061,Population and housing census methodology,2026-01-13T09:40:00,easy,1,19.76,1,4,0.576,0.8869,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_005,item_0038,Population and housing census methodology,2026-01-13T10:00:00,medium,1,69.32,0,5,0.8869,0.9657,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_006,item_0115,Population and housing census methodology,2026-01-13T10:12:00,hard,1,46.85,0,6,0.9657,1.0,improving,[SANDBOX DATA]
learner_0003,learner_0003_interaction_007,item_0078,Population and housing census methodology,2026-01-13T10:32:00,easy,1,31.89,0,7,1.0,0.9869,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_008,item_0153,Population and housing census methodology,2026-01-13T10:37:00,medium,1,36.86,0,8,0.9869,0.9912,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_009,item_0158,Population and housing census methodology,2026-01-13T10:53:00,hard,1,19.57,0,9,0.9912,0.999,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_010,item_0018,Population and housing census methodology,2026-01-13T11:13:00,medium,0,47.01,0,10,0.999,0.9791,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_011,item_0012,Population and housing census methodology,2026-01-13T11:21:00,medium,1,42.15,0,11,0.9791,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_012,item_0198,Population and housing census methodology,2026-01-13T11:31:00,easy,1,15.5,0,12,1.0,0.9952,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_013,item_0200,Population and housing census methodology,2026-01-13T11:50:00,hard,1,39.69,0,13,0.9952,0.9881,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_014,item_0010,Population and housing census methodology,2026-01-13T12:03:00,medium,1,80.61,1,14,0.9881,0.999,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_015,item_0010,Population and housing census methodology,2026-01-13T12:11:00,medium,1,23.87,1,15,0.999,0.9948,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_016,item_0095,Population and housing census methodology,2026-01-13T12:21:00,medium,1,10.3,0,16,0.9948,0.9942,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_017,item_0128,Population and housing census methodology,2026-01-13T12:39:00,hard,1,55.38,0,17,0.9942,0.9864,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_018,item_0021,Population and housing census methodology,2026-01-13T12:54:00,easy,1,16.92,0,18,0.9864,0.9855,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_019,item_0170,Population and housing census methodology,2026-01-13T13:13:00,easy,1,29.36,0,19,0.9855,0.9955,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_020,item_0011,Population and housing census methodology,2026-01-13T13:19:00,medium,1,35.1,0,20,0.9955,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_021,item_0020,Population and housing census methodology,2026-01-13T13:24:00,easy,1,24.99,0,21,1.0,0.9898,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_022,item_0037,Population and housing census methodology,2026-01-13T13:40:00,medium,0,28.41,0,22,0.9898,0.9273,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_023,item_0093,Population and housing census methodology,2026-01-13T13:56:00,easy,1,30.9,0,23,0.9273,0.9989,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_024,item_0114,Population and housing census methodology,2026-01-13T14:08:00,hard,1,42.06,0,24,0.9989,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_025,item_0030,Population and housing census methodology,2026-01-13T14:27:00,medium,1,39.7,1,25,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_026,item_0055,Population and housing census methodology,2026-01-13T14:34:00,medium,0,56.44,0,26,1.0,0.9887,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_027,item_0116,Population and housing census methodology,2026-01-13T14:48:00,hard,1,63.27,0,27,0.9887,0.9993,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_028,item_0077,Population and housing census methodology,2026-01-13T14:59:00,medium,0,47.6,0,28,0.9993,0.9842,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_029,item_0036,Population and housing census methodology,2026-01-13T15:08:00,medium,1,23.34,0,29,0.9842,0.996,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_030,item_0157,Population and housing census methodology,2026-01-13T15:26:00,hard,0,37.42,1,30,0.996,0.9709,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_031,item_0148,Population and housing census methodology,2026-01-13T15:42:00,easy,1,29.31,0,31,0.9709,0.9998,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_032,item_0033,Population and housing census methodology,2026-01-13T16:00:00,easy,1,27.38,0,32,0.9998,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_033,item_0129,Population and housing census methodology,2026-01-13T16:12:00,hard,0,32.81,1,33,1.0,0.9947,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_034,item_0089,Population and housing census methodology,2026-01-13T16:25:00,hard,0,33.8,0,34,0.9947,0.956,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_035,item_0033,Population and housing census methodology,2026-01-13T16:34:00,easy,1,10.01,0,35,0.956,0.9942,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_036,item_0044,Population and housing census methodology,2026-01-13T16:39:00,easy,1,40.18,0,36,0.9942,1.0,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_037,item_0021,Population and housing census methodology,2026-01-13T16:57:00,easy,1,28.44,0,37,1.0,1.0,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_038,item_0159,Population and housing census methodology,2026-01-13T17:17:00,easy,1,27.56,0,38,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_039,item_0063,Population and housing census methodology,2026-01-13T17:36:00,hard,0,34.21,0,39,1.0,0.9868,needs_practice,[SANDBOX DATA]
learner_0003,learner_0003_interaction_040,item_0107,Population and housing census methodology,2026-01-13T17:52:00,hard,1,58.41,1,40,0.9868,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_041,item_0103,Population and housing census methodology,2026-01-13T18:05:00,medium,1,32.17,0,41,1.0,0.999,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_042,item_0116,Population and housing census methodology,2026-01-13T18:15:00,hard,1,39.03,1,42,0.999,0.9923,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_043,item_0084,Population and housing census methodology,2026-01-13T18:34:00,easy,0,18.05,0,43,0.9923,0.9649,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_044,item_0128,Population and housing census methodology,2026-01-13T18:46:00,hard,0,24.04,0,44,0.9649,0.8073,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_045,item_0056,Population and housing census methodology,2026-01-13T19:00:00,hard,1,34.9,1,45,0.8073,0.9624,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_046,item_0138,Population and housing census methodology,2026-01-13T19:06:00,hard,1,32.86,1,46,0.9624,0.9898,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_047,item_0103,Population and housing census methodology,2026-01-13T19:25:00,medium,1,25.84,0,47,0.9898,0.9946,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_048,item_0196,Population and housing census methodology,2026-01-13T19:33:00,medium,1,38.31,0,48,0.9946,0.9878,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_049,item_0101,Population and housing census methodology,2026-01-13T19:50:00,easy,1,25.75,0,49,0.9878,0.987,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_050,item_0129,Population and housing census methodology,2026-01-13T19:59:00,hard,1,115.51,1,50,0.987,0.987,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_051,item_0084,Population and housing census methodology,2026-01-13T20:14:00,easy,0,19.35,0,51,0.987,0.9292,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_052,item_0130,Population and housing census methodology,2026-01-13T20:30:00,easy,1,30.21,0,52,0.9292,0.9953,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_053,item_0085,Population and housing census methodology,2026-01-13T20:35:00,medium,1,41.23,0,53,0.9953,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_054,item_0153,Population and housing census methodology,2026-01-13T20:41:00,medium,1,79.59,0,54,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_055,item_0150,Population and housing census methodology,2026-01-13T20:53:00,easy,1,51.19,0,55,1.0,0.9964,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_056,item_0009,Population and housing census methodology,2026-01-13T21:11:00,medium,1,19.57,0,56,0.9964,0.9969,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_057,item_0177,Population and housing census methodology,2026-01-13T21:17:00,hard,1,47.66,0,57,0.9969,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_058,item_0181,Population and housing census methodology,2026-01-13T21:32:00,medium,1,20.11,0,58,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_059,item_0045,Population and housing census methodology,2026-01-13T21:45:00,easy,1,26.8,0,59,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_060,item_0157,Population and housing census methodology,2026-01-13T21:59:00,hard,1,31.76,0,60,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_061,item_0198,Population and housing census methodology,2026-01-13T22:12:00,easy,1,30.26,0,61,1.0,0.9955,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_062,item_0074,Population and housing census methodology,2026-01-13T22:19:00,hard,1,56.41,0,62,0.9955,0.9928,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_063,item_0089,Population and housing census methodology,2026-01-13T22:32:00,hard,0,51.64,0,63,0.9928,0.963,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_064,item_0144,Population and housing census methodology,2026-01-13T22:44:00,medium,1,43.22,1,64,0.963,0.9979,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_065,item_0164,Population and housing census methodology,2026-01-13T22:54:00,medium,1,29.72,1,65,0.9979,0.9887,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_066,item_0105,Population and housing census methodology,2026-01-13T23:08:00,hard,1,38.38,0,66,0.9887,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_067,item_0083,Population and housing census methodology,2026-01-13T23:14:00,easy,1,50.47,1,67,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_068,item_0045,Population and housing census methodology,2026-01-13T23:28:00,easy,1,9.15,0,68,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_069,item_0010,Population and housing census methodology,2026-01-13T23:47:00,medium,1,32.05,0,69,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_070,item_0070,Population and housing census methodology,2026-01-14T00:02:00,easy,1,17.27,1,70,1.0,0.9906,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_071,item_0076,Population and housing census methodology,2026-01-14T00:12:00,medium,1,30.39,0,71,0.9906,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_072,item_0036,Population and housing census methodology,2026-01-14T00:25:00,medium,1,16.18,0,72,1.0,0.9984,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_073,item_0085,Population and housing census methodology,2026-01-14T00:39:00,medium,1,35.16,0,73,0.9984,0.9882,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_074,item_0041,Population and housing census methodology,2026-01-14T00:53:00,medium,1,25.43,0,74,0.9882,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_075,item_0095,Population and housing census methodology,2026-01-14T01:09:00,medium,1,21.48,0,75,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_076,item_0107,Population and housing census methodology,2026-01-14T01:21:00,hard,1,110.46,0,76,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_077,item_0175,Population and housing census methodology,2026-01-14T01:28:00,easy,1,13.39,0,77,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_078,item_0145,Population and housing census methodology,2026-01-14T01:38:00,hard,1,59.81,0,78,1.0,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_079,item_0084,Population and housing census methodology,2026-01-14T01:57:00,easy,1,39.24,0,79,1.0,0.9997,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_080,item_0015,Population and housing census methodology,2026-01-14T02:11:00,easy,1,23.17,0,80,0.9997,0.9988,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_081,item_0186,Population and housing census methodology,2026-01-14T02:17:00,hard,1,22.86,0,81,0.9988,1.0,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_082,item_0018,Population and housing census methodology,2026-01-14T02:35:00,medium,0,24.55,0,82,1.0,0.9891,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_083,item_0096,Population and housing census methodology,2026-01-14T02:44:00,medium,0,22.17,0,83,0.9891,0.9358,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_084,item_0168,Population and housing census methodology,2026-01-14T02:49:00,hard,0,85.8,1,84,0.9358,0.7131,improving,[SANDBOX DATA]
learner_0003,learner_0003_interaction_085,item_0194,Population and housing census methodology,2026-01-14T03:01:00,hard,1,67.0,1,85,0.7131,0.9399,mastered,[SANDBOX DATA]
learner_0003,learner_0003_interaction_086,item_0118,Population and housing census methodology,2026-01-14T03:06:00,easy,1,18.39,0,86,0.9399,0.9996,mastered,[SANDBOX DATA]
