learner_id,day,date,mastery,mastery_before_decay,decay_amount,intervention_count,intervention_boost,days_since_learning,retention_factor,learning_state,data_source
learner_0003,52,2026-02-21,0.017,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0003,53,2026-02-22,0.0,0.017,0.008,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0003,54,2026-02-23,0.0,0.0,0.0,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0003,55,2026-02-24,0.0147,0.0,0.0,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0003,56,2026-02-25,0.0307,0.0147,0.0073,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0003,57,2026-02-26,0.0058,0.0307,0.0155,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0003,58,2026-02-27,0.0,0.0058,0.003,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0003,59,2026-02-28,0.0027,0.0,0.0,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0003,60,2026-03-01,0.0151,0.0027,0.0014,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0003,61,2026-03-02,0.0,0.0151,0.0081,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0003,62,2026-03-03,0.0,0.0,0.0,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0003,63,2026-03-04,0.0062,0.0,0.0,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0003,64,2026-03-05,0.0062,0.0062,0.0035,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0003,65,2026-03-06,0.0,0.0062,0.0035,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0003,66,2026-03-07,0.0,0.0,0.0,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0003,67,2026-03-08,0.0,0.0,0.0,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0003,68,2026-03-09,0.0,0.0,0.0,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0003,69,2026-03-10,0.0,0.0,0.0,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0003,70,2026-03-11,0.0019,0.0,0.0,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0003,71,2026-03-12,0.0,0.0019,0.0011,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0003,72,2026-03-13,0.0038,0.0,0.0,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0003,73,2026-03-14,0.0095,0.0038,0.0024,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0003,74,2026-03-15,0.0047,0.0095,0.006,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0003,75,2026-03-16,0.0045,0.0047,0.003,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0003,76,2026-03-17,0.002,0.0045,0.0029,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0003,77,2026-03-18,0.0007,0.002,0.0013,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0003,78,2026-03-19,0.0,0.0007,0.0005,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0003,79,2026-03-20,0.0025,0.0,0.0,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0003,80,2026-03-21,0.0001,0.0025,0.0017,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0003,81,2026-03-22,0.0168,0.0001,0.0,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0003,82,2026-03-23,0.0179,0.0168,0.0115,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0003,83,2026-03-24,0.0086,0.0179,0.0123,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0003,84,2026-03-25,0.0,0.0086,0.006,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0003,85,2026-03-26,0.0,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0003,86,2026-03-27,0.0095,0.0,0.0,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0003,87,2026-03-28,0.0049,0.0095,0.0068,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0003,88,2026-03-29,0.0052,0.0049,0.0035,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0003,89,2026-03-30,0.0,0.0052,0.0038,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0003,90,2026-03-31,0.0074,0.0,0.0,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0004,1,2026-01-01,0.5909,0.5752,0.0,1,0.0195,0,1.0,developing,[SANDBOX DATA]
learner_0004,2,2026-01-02,0.593,0.5909,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0004,3,2026-01-03,0.5829,0.593,0.0106,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0004,4,2026-01-04,0.5599,0.5829,0.0206,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0004,5,2026-01-05,0.5539,0.5599,0.0294,1,0.0254,3,0.9474,developing,[SANDBOX DATA]
learner_0004,6,2026-01-06,0.5551,0.5539,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0004,7,2026-01-07,0.557,0.5551,0.0099,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0004,8,2026-01-08,0.5168,0.557,0.0197,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0004,9,2026-01-09,0.4877,0.5168,0.0272,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0004,10,2026-01-10,0.487,0.4877,0.0339,1,0.0308,4,0.9305,developing,[SANDBOX DATA]
learner_0004,11,2026-01-11,0.484,0.487,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0004,12,2026-01-12,0.4614,0.484,0.0086,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0004,13,2026-01-13,0.4477,0.4614,0.0163,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0004,14,2026-01-14,0.438,0.4477,0.0235,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0004,15,2026-01-15,0.4601,0.438,0.0304,1,0.0456,4,0.9305,developing,[SANDBOX DATA]
learner_0004,16,2026-01-16,0.4574,0.4601,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0004,17,2026-01-17,0.4488,0.4574,0.0082,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0004,18,2026-01-18,0.4245,0.4488,0.0159,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0004,19,2026-01-19,0.3995,0.4245,0.0223,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0004,20,2026-01-20,0.3821,0.3995,0.0278,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0004,21,2026-01-21,0.3539,0.3821,0.0329,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0004,22,2026-01-22,0.3916,0.3539,0.0362,1,0.0645,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0004,23,2026-01-23,0.3951,0.3916,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0004,24,2026-01-24,0.402,0.3951,0.007,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0004,25,2026-01-25,0.3913,0.402,0.0142,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0004,26,2026-01-26,0.3773,0.3913,0.0206,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0004,27,2026-01-27,0.3488,0.3773,0.0262,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0004,28,2026-01-28,0.3193,0.3488,0.03,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0004,29,2026-01-29,0.281,0.3193,0.0327,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0004,30,2026-01-30,0.2557,0.281,0.0333,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0004,31,2026-01-31,0.2119,0.2557,0.0343,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0004,32,2026-02-01,0.1865,0.2119,0.0317,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0004,33,2026-02-02,0.1543,0.1865,0.0307,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0004,34,2026-02-03,0.1359,0.1543,0.0277,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0004,35,2026-02-04,0.1155,0.1359,0.0264,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0004,36,2026-02-05,0.106,0.1155,0.0241,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0004,37,2026-02-06,0.0882,0.106,0.0236,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0004,38,2026-02-07,0.0548,0.0882,0.0209,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0004,39,2026-02-08,0.0405,0.0548,0.0137,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0004,40,2026-02-09,0.0205,0.0405,0.0107,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0004,41,2026-02-10,0.0107,0.0205,0.0057,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0004,42,2026-02-11,0.0197,0.0107,0.0031,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0004,43,2026-02-12,0.0188,0.0197,0.0059,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0004,44,2026-02-13,0.0073,0.0188,0.0059,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0004,45,2026-02-14,0.0,0.0073,0.0024,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0004,46,2026-02-15,0.0003,0.0,0.0,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0004,47,2026-02-16,0.0,0.0003,0.0001,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0004,48,2026-02-17,0.0,0.0,0.0,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0004,49,2026-02-18,0.0025,0.0,0.0,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0004,50,2026-02-19,0.0108,0.0025,0.001,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0004,51,2026-02-20,0.0114,0.0108,0.0043,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0004,52,2026-02-21,0.0,0.0114,0.0046,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0004,53,2026-02-22,0.0024,0.0,0.0,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0004,54,2026-02-23,0.002,0.0024,0.001,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0004,55,2026-02-24,0.0044,0.002,0.0009,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0004,56,2026-02-25,0.0154,0.0044,0.002,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0004,57,2026-02-26,0.0,0.0154,0.007,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0004,58,2026-02-27,0.0,0.0,0.0,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0004,59,2026-02-28,0.0047,0.0,0.0,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0004,60,2026-03-01,0.0,0.0047,0.0023,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0004,61,2026-03-02,0.0118,0.0,0.0,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0004,62,2026-03-03,0.0088,0.0118,0.006,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0004,63,2026-03-04,0.0111,0.0088,0.0045,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0004,64,2026-03-05,0.0007,0.0111,0.0058,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0004,65,2026-03-06,0.0068,0.0007,0.0004,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0004,66,2026-03-07,0.0117,0.0068,0.0037,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0004,67,2026-03-08,0.0072,0.0117,0.0064,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0004,68,2026-03-09,0.0051,0.0072,0.004,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0004,69,2026-03-10,0.0044,0.0051,0.0029,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0004,70,2026-03-11,0.0,0.0044,0.0025,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0004,71,2026-03-12,0.0,0.0,0.0,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0004,72,2026-03-13,0.0,0.0,0.0,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0004,73,2026-03-14,0.0031,0.0,0.0,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0004,74,2026-03-15,0.0092,0.0031,0.0018,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0004,75,2026-03-16,0.0,0.0092,0.0056,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0004,76,2026-03-17,0.0,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0004,77,2026-03-18,0.0119,0.0,0.0,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0004,78,2026-03-19,0.0,0.0119,0.0074,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0004,79,2026-03-20,0.0,0.0,0.0,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0004,80,2026-03-21,0.0016,0.0,0.0,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0004,81,2026-03-22,0.0073,0.0016,0.001,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0004,82,2026-03-23,0.0026,0.0073,0.0048,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0004,83,2026-03-24,0.0115,0.0026,0.0017,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0004,84,2026-03-25,0.0107,0.0115,0.0077,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0004,85,2026-03-26,0.0102,0.0107,0.0072,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0004,86,2026-03-27,0.0077,0.0102,0.0069,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0004,87,2026-03-28,0.0211,0.0077,0.0053,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0004,88,2026-03-29,0.0049,0.0211,0.0145,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0004,89,2026-03-30,0.0,0.0049,0.0034,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0004,90,2026-03-31,0.0128,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0005,1,2026-01-01,0.5405,0.4968,0.0,1,0.0332,0,1.0,developing,[SANDBOX DATA]
learner_0005,2,2026-01-02,0.5277,0.5405,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0005,3,2026-01-03,0.5083,0.5277,0.0094,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0005,4,2026-01-04,0.4775,0.5083,0.018,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0005,5,2026-01-05,0.5042,0.4775,0.0251,1,0.0482,3,0.9474,developing,[SANDBOX DATA]
learner_0005,6,2026-01-06,0.5084,0.5042,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0005,7,2026-01-07,0.5015,0.5084,0.0091,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0005,8,2026-01-08,0.4725,0.5015,0.0177,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0005,9,2026-01-09,0.4292,0.4725,0.0248,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0005,10,2026-01-10,0.3998,0.4292,0.0298,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0005,11,2026-01-11,0.428,0.3998,0.0344,1,0.059,5,0.9139,developing,[SANDBOX DATA]
learner_0005,12,2026-01-12,0.4336,0.428,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0005,13,2026-01-13,0.427,0.4336,0.0077,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0005,14,2026-01-14,0.418,0.427,0.0151,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0005,15,2026-01-15,0.4534,0.418,0.022,1,0.0531,3,0.9474,developing,[SANDBOX DATA]
learner_0005,16,2026-01-16,0.4477,0.4534,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0005,17,2026-01-17,0.4383,0.4477,0.008,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0005,18,2026-01-18,0.4244,0.4383,0.0155,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0005,19,2026-01-19,0.4086,0.4244,0.0223,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0005,20,2026-01-20,0.4223,0.4086,0.0284,1,0.0379,4,0.9305,developing,[SANDBOX DATA]
learner_0005,21,2026-01-21,0.4202,0.4223,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0005,22,2026-01-22,0.4117,0.4202,0.0075,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0005,23,2026-01-23,0.4038,0.4117,0.0146,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0005,24,2026-01-24,0.3667,0.4038,0.0212,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0005,25,2026-01-25,0.3308,0.3667,0.0255,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0005,26,2026-01-26,0.2905,0.3308,0.0285,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0005,27,2026-01-27,0.2421,0.2905,0.0297,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0005,28,2026-01-28,0.208,0.2421,0.0287,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0005,29,2026-01-29,0.1861,0.208,0.0279,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0005,30,2026-01-30,0.156,0.1861,0.0278,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0005,31,2026-01-31,0.1319,0.156,0.0257,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0005,32,2026-02-01,0.1169,0.1319,0.0237,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0005,33,2026-02-02,0.1048,0.1169,0.0227,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0005,34,2026-02-03,0.0824,0.1048,0.0219,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0005,35,2026-02-04,0.0749,0.0824,0.0184,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0005,36,2026-02-05,0.0579,0.0749,0.0177,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0005,37,2026-02-06,0.0367,0.0579,0.0145,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0005,38,2026-02-07,0.0223,0.0367,0.0097,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0005,39,2026-02-08,0.0043,0.0223,0.0062,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0005,40,2026-02-09,0.0,0.0043,0.0012,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0005,41,2026-02-10,0.0,0.0,0.0,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0005,42,2026-02-11,0.0064,0.0,0.0,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0005,43,2026-02-12,0.0181,0.0064,0.0021,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0005,44,2026-02-13,0.0009,0.0181,0.0061,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0005,45,2026-02-14,0.0037,0.0009,0.0003,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0005,46,2026-02-15,0.0,0.0037,0.0014,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0005,47,2026-02-16,0.0038,0.0,0.0,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0005,48,2026-02-17,0.0013,0.0038,0.0015,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0005,49,2026-02-18,0.0,0.0013,0.0005,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0005,50,2026-02-19,0.0074,0.0,0.0,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0005,51,2026-02-20,0.0,0.0074,0.0031,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0005,52,2026-02-21,0.0,0.0,0.0,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0005,53,2026-02-22,0.0,0.0,0.0,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0005,54,2026-02-23,0.0,0.0,0.0,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0005,55,2026-02-24,0.0034,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0005,56,2026-02-25,0.0003,0.0034,0.0016,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0005,57,2026-02-26,0.0028,0.0003,0.0001,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0005,58,2026-02-27,0.0043,0.0028,0.0014,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0005,59,2026-02-28,0.0127,0.0043,0.0021,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0005,60,2026-03-01,0.0036,0.0127,0.0064,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0005,61,2026-03-02,0.0,0.0036,0.0018,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0005,62,2026-03-03,0.0085,0.0,0.0,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0005,63,2026-03-04,0.0014,0.0085,0.0045,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0005,64,2026-03-05,0.0095,0.0014,0.0007,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0005,65,2026-03-06,0.0074,0.0095,0.0052,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0005,66,2026-03-07,0.0022,0.0074,0.0041,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0005,67,2026-03-08,0.0038,0.0022,0.0013,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0005,68,2026-03-09,0.0172,0.0038,0.0022,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0005,69,2026-03-10,0.0239,0.0172,0.01,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0005,70,2026-03-11,0.0104,0.0239,0.014,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0005,71,2026-03-12,0.0055,0.0104,0.0062,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0005,72,2026-03-13,0.0108,0.0055,0.0033,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0005,73,2026-03-14,0.0,0.0108,0.0066,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0005,74,2026-03-15,0.0027,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0005,75,2026-03-16,0.0008,0.0027,0.0017,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0005,76,2026-03-17,0.0028,0.0008,0.0005,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0005,77,2026-03-18,0.0,0.0028,0.0018,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0005,78,2026-03-19,0.0,0.0,0.0,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0005,79,2026-03-20,0.0,0.0,0.0,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0005,80,2026-03-21,0.0,0.0,0.0,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0005,81,2026-03-22,0.0,0.0,0.0,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0005,82,2026-03-23,0.0,0.0,0.0,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0005,83,2026-03-24,0.0155,0.0,0.0,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0005,84,2026-03-25,0.0138,0.0155,0.0105,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0005,85,2026-03-26,0.0,0.0138,0.0095,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0005,86,2026-03-27,0.0028,0.0,0.0,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0005,87,2026-03-28,0.0,0.0028,0.0019,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0005,88,2026-03-29,0.0,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0005,89,2026-03-30,0.0015,0.0,0.0,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0005,90,2026-03-31,0.0054,0.0015,0.0011,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0006,1,2026-01-01,0.2015,0.1354,0.0,1,0.0752,0,1.0,needs_practice,[SANDBOX DATA]
learner_0006,2,2026-01-02,0.2015,0.2015,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0006,3,2026-01-03,0.2324,0.2015,0.0036,1,0.0327,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0006,4,2026-01-04,0.2439,0.2324,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0006,5,2026-01-05,0.2403,0.2439,0.0044,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0006,6,2026-01-06,0.2364,0.2403,0.0085,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0006,7,2026-01-07,0.2235,0.2364,0.0124,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0006,8,2026-01-08,0.2066,0.2235,0.0155,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0006,9,2026-01-09,0.2389,0.2066,0.0178,1,0.0466,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0006,10,2026-01-10,0.232,0.2389,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0006,11,2026-01-11,0.2833,0.232,0.0041,1,0.0467,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0006,12,2026-01-12,0.2862,0.2833,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0006,13,2026-01-13,0.2788,0.2862,0.0051,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0006,14,2026-01-14,0.2726,0.2788,0.0099,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0006,15,2026-01-15,0.2558,0.2726,0.0143,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
